id,ccn,agencyId,date,createDate,updateDate,city,state,postalCode,blockizedAddress,incidentType,parentIncidentType,narrative,latitude,longitude
814482608,17-021295,85746,2017-08-03 09:23:05 PM,2017-08-04 01:30:44 PM,2017-09-10 01:32:09 AM,COVINGTON,GA,,9200 Block CARR CIR SW,CALLS-911 hangup,Quality of Life,CALLS-911 Hangup,33.5724,-83.858
814482607,17-021296,85746,2017-08-03 09:33:13 PM,2017-08-04 01:30:44 PM,2017-09-10 01:32:09 AM,COVINGTON,GA,,8200 Block HAZELBRAND RD NE,CALLS-burglary alarm,Other ,CALLS-Burglary Alarm,33.5984163,-83.8385245
814482605,17-021298,85746,2017-08-03 09:43:08 PM,2017-08-04 01:30:44 PM,2017-09-10 01:32:09 AM,COVINGTON,GA,,10100 Block LOCHRIDGE BLVD NE,CALLS-shoplifting,Theft,CALLS-Shoplifting,33.6046166,-83.82938200000001
814482603,17-021299,85746,2017-08-03 09:58:37 PM,2017-08-04 01:30:44 PM,2017-09-10 01:32:09 AM,COVINGTON,GA,,10700 Block GA HWY 36,CALLS-burglary alarm,Other ,CALLS-Burglary Alarm,33.558490738842224,-83.84971618652344
814482602,17-021300,85746,2017-08-03 09:59:14 PM,2017-08-04 01:30:44 PM,2017-09-10 01:32:09 AM,COVINGTON,GA,,2100 Block S EMORY ST SW & REYNOLDS ST SW,CALLS-traffic stop,Traffic,CALLS-Traffic Stop,33.5953396,-83.86377279999999
814482601,17-021302,85746,2017-08-03 10:09:57 PM,2017-08-04 01:30:44 PM,2017-09-10 01:32:09 AM,COVINGTON,GA,,5100 Block US HWY 278 NW,CALLS-escort,Proactive Policing,CALLS-Escort,33.604522421955885,-83.87177467346191
814482600,17-021303,85746,2017-08-03 10:16:53 PM,2017-08-04 01:30:44 PM,2017-09-10 01:32:09 AM,COVINGTON,GA,,7100 Block PUCKETT ST SW,CALLS-suspicious,Quality of Life,CALLS-Suspicious,33.5791,-83.8575
814482599,17-021304,85746,2017-08-03 10:18:33 PM,2017-08-04 01:30:44 PM,2017-09-10 01:32:10 AM,COVINGTON,GA,,6100 Block PAVILLION WAY NW,CALLS-traffic stop,Traffic,CALLS-Traffic Stop,33.6059096,-83.87252389999998
814482598,17-021305,85746,2017-08-03 10:19:47 PM,2017-08-04 01:30:44 PM,2017-09-10 01:32:10 AM,COVINGTON,GA,,US HWY 278 NE,CALLS-citizen assist,Proactive Policing,CALLS-Citizen Assist,33.6033018,-83.84822020000001
814482597,17-021306,85746,2017-08-03 10:19:50 PM,2017-08-04 01:30:44 PM,2017-09-10 01:32:10 AM,COVINGTON,GA,,3100 Block US HWY 278 NE,CALLS-escort,Proactive Policing,CALLS-Escort,33.602208016938945,-83.85897517204285
814482596,17-021307,85746,2017-08-03 10:27:18 PM,2017-08-04 01:30:44 PM,2017-09-10 01:32:10 AM,COVINGTON,GA,,10100 Block ALCOVY RD NE,CALLS-traffic stop,Traffic,CALLS-Traffic Stop,33.6163845,-83.8438908
814482595,17-021308,85746,2017-08-03 10:48:04 PM,2017-08-04 01:30:44 PM,2017-11-09 01:31:15 AM,COVINGTON,GA,,10100 Block ALCOVY RD NE,REPORTS-theft by rec,Theft,REPORTS-Theft by Rec,33.6163845,-83.8438908
814482594,17-021309,85746,2017-08-03 10:51:48 PM,2017-08-04 01:30:44 PM,2017-09-10 01:32:10 AM,COVINGTON,GA,,14400 Block PARAS DR,CALLS-911 hangup,Quality of Life,CALLS-911 Hangup,33.6101,-83.8249
814482593,17-021310,85746,2017-08-03 10:52:57 PM,2017-08-04 01:30:44 PM,2017-09-10 01:32:10 AM,COVINGTON,GA,,3200 Block WEST ST SW & FOWLER ST SW,CALLS-traffic offense,Traffic,CALLS-Traffic Offense,33.5936858,-83.86747509999998
814482591,17-021312,85746,2017-08-03 11:03:57 PM,2017-08-04 01:30:44 PM,2017-09-10 01:32:10 AM,COVINGTON,GA,,6200 Block TURNER LAKE RD NW,CALLS-accident-pprop,Traffic,CALLS-Accident-PProp,33.6045417,-83.87665630000004
814482590,17-021313,85746,2017-08-03 11:04:49 PM,2017-08-04 01:30:44 PM,2017-11-09 01:31:16 AM,COVINGTON,GA,,1100 Block WILLIAMS ST NE & PACE ST NE,REPORTS-license/susp,Traffic,REPORTS-License/Susp,33.5994,-83.8595
814482589,17-021313-AR,85746,2017-08-03 11:04:49 PM,2017-08-04 01:30:44 PM,2017-11-09 01:31:16 AM,COVINGTON,GA,,1100 Block WILLIAMS ST NE & PACE ST NE,ARREST-Clrd Adult Arst (One Incident),Other ,ARREST-Clrd Adult Arst (One Incident),33.5994,-83.8595
814482588,17-021314,85746,2017-08-03 11:21:02 PM,2017-08-04 01:30:44 PM,2017-09-10 01:32:11 AM,COVINGTON,GA,,7100 Block GREEN ACRES CT SW,CALLS-911 hangup,Quality of Life,CALLS-911 Hangup,33.5806,-83.8616
814482587,17-021315,85746,2017-08-04 12:14:56 AM,2017-08-04 01:30:44 PM,2017-09-10 01:32:11 AM,COVINGTON,GA,,3100 Block US HWY 278 NE,CALLS-citizen assist,Proactive Policing,CALLS-Citizen Assist,33.6045104,-83.8586133
814482586,17-021316,85746,2017-08-04 12:22:31 AM,2017-08-04 01:30:44 PM,2017-09-10 01:32:11 AM,COVINGTON,GA,,9000 Block I 20 W,CALLS-traffic offense,Traffic,CALLS-Traffic Offense,33.605719811750085,-83.87842655181885
814482584,17-021318,85746,2017-08-04 12:30:07 AM,2017-08-04 01:30:44 PM,2017-09-10 01:32:11 AM,COVINGTON,GA,,9300 Block I 20 E,CALLS-suspicious,Quality of Life,CALLS-Suspicious,33.61083087074035,-83.82671356201172
814482583,17-021319,85746,2017-08-04 12:32:39 AM,2017-08-04 01:30:44 PM,2017-09-10 01:32:11 AM,COVINGTON,GA,,10200 Block GA HWY 142 NE,CALLS-traffic stop,Traffic,CALLS-Traffic Stop,33.6082114,-83.82844390000002
814482582,17-021320,85746,2017-08-04 12:51:29 AM,2017-08-04 01:30:44 PM,2017-09-10 01:32:11 AM,COVINGTON,GA,,1100 Block CLARK ST NW,CALLS-accident-pprop,Traffic,CALLS-Accident-PProp,33.5968516,-83.85997689999999
814482580,17-021322,85746,2017-08-04 01:16:27 AM,2017-08-04 01:30:44 PM,2017-09-11 01:31:09 AM,COVINGTON,GA,,TURNER LAKE RD NW,CALLS-traffic stop,Traffic,CALLS-Traffic Stop,33.60080504620491,-83.87610912322998
814482579,17-021323,85746,2017-08-04 01:40:16 AM,2017-08-04 01:30:44 PM,2017-09-11 01:31:09 AM,COVINGTON,GA,,6100 Block TURNER LAKE RD NW,CALLS-suspicious,Quality of Life,CALLS-Suspicious,33.6004476,-83.88128039999998
814482578,17-021324,85746,2017-08-04 01:44:33 AM,2017-08-04 01:30:44 PM,2017-09-11 01:31:09 AM,COVINGTON,GA,,8100 Block ALCOVY RD NE,CALLS-911 hangup,Quality of Life,CALLS-911 Hangup,33.61198760000001,-83.8464568
814482576,17-021326,85746,2017-08-04 01:57:05 AM,2017-08-04 01:30:44 PM,2017-09-11 01:31:09 AM,COVINGTON,GA,,3100 Block GAITHER ST SE,CALLS-burglary alarm,Other ,CALLS-Burglary Alarm,33.5945234,-83.8528116
814482575,17-021327,85746,2017-08-04 01:59:50 AM,2017-08-04 01:30:44 PM,2017-09-11 01:31:09 AM,COVINGTON,GA,,6100 Block TURNER LAKE RD NW & CLARK ST ACCESS NW,CALLS-citizen assist,Proactive Policing,CALLS-Citizen Assist,33.60507644019634,-83.8756799697876
814482574,17-021328,85746,2017-08-04 02:11:48 AM,2017-08-04 01:30:44 PM,2017-09-11 01:31:09 AM,COVINGTON,GA,,8600 Block I 20 E,CALLS-traffic offense,Traffic,CALLS-Traffic Offense,33.6058,-83.8786
814482571,17-021331,85746,2017-08-04 03:27:24 AM,2017-08-04 01:30:44 PM,2017-11-10 01:31:41 AM,COVINGTON,GA,,3200 Block US HWY 278 NW,REPORTS-dui/alcohol,Traffic,REPORTS-DUI/Alcohol,33.603325015533,-83.86538028717041
814482570,17-021331-AR,85746,2017-08-04 03:27:24 AM,2017-08-04 01:30:44 PM,2017-11-10 01:31:41 AM,COVINGTON,GA,,3200 Block US HWY 278 NW,ARREST-Clrd Adult Arst (One Incident),Other ,ARREST-Clrd Adult Arst (One Incident),33.603325015533,-83.86538028717041
814482569,17-021332,85746,2017-08-04 03:57:59 AM,2017-08-04 01:30:44 PM,2017-09-11 01:31:09 AM,COVINGTON,GA,,15100 Block ALCOVY RD NE,CALLS-law transfer,Other ,CALLS-Law Transfer,33.6291062,-83.83154630000001
814482568,17-021333,85746,2017-08-04 04:33:44 AM,2017-08-04 01:30:44 PM,2017-09-11 01:31:09 AM,COVINGTON,GA,,10400 Block INDUSTRIAL BLVD NE,CALLS-escort,Proactive Policing,CALLS-Escort,33.610348371131316,-83.82686376571655
814482567,17-021334,85746,2017-08-04 05:44:58 AM,2017-08-04 01:30:44 PM,2017-11-10 01:31:41 AM,COVINGTON,GA,,3200 Block US HWY 278 NW,REPORTS-license/susp,Traffic,REPORTS-License/Susp,33.603325015533,-83.86538028717041
814482566,17-021334-AR,85746,2017-08-04 05:44:58 AM,2017-08-04 01:30:44 PM,2017-11-10 01:31:41 AM,COVINGTON,GA,,3200 Block US HWY 278 NW,ARREST-Clrd Adult Arst (One Incident),Other ,ARREST-Clrd Adult Arst (One Incident),33.603325015533,-83.86538028717041
814482565,17-021335,85746,2017-08-04 06:12:22 AM,2017-08-04 01:30:44 PM,2017-11-10 01:31:42 AM,COVINGTON,GA,,5100 Block BANKS AVE SW,REPORTS-arsn motor veh,Other ,REPORTS-Arsn Motor Veh,33.5904,-83.8712
814482564,17-021336,85746,2017-08-04 07:45:44 AM,2017-08-04 01:30:44 PM,2017-09-11 01:31:09 AM,COVINGTON,GA,,5100 Block US HWY 278 NW,CALLS-traffic stop,Traffic,CALLS-Traffic Stop,33.604726,-83.8707053
814482562,17-021339,85746,2017-08-04 07:40:00 AM,2017-08-04 01:30:44 PM,2017-11-10 01:31:42 AM,COVINGTON,GA,,9100 Block CITY POND RD NE,REPORTS-disorderly,Quality of Life,REPORTS-Disorderly,33.6169508,-83.84639229999999
814482561,17-021340,85746,2017-08-04 08:28:41 AM,2017-08-04 01:30:44 PM,2017-09-11 01:31:09 AM,COVINGTON,GA,,3200 Block US HWY 278 NW,CALLS-lockout,Proactive Policing,CALLS-Lockout,33.603325015533,-83.86538028717041
814482560,17-021341,85746,2017-08-04 08:34:09 AM,2017-08-04 01:30:44 PM,2017-09-11 01:31:09 AM,COVINGTON,GA,,14200 Block LOCHRIDGE BLVD NE,CALLS-lockout,Proactive Policing,CALLS-Lockout,33.6096,-83.8241
814434584,17-021241,85746,2017-08-01 09:00:00 AM,2017-08-04 01:30:47 AM,2017-11-09 01:31:15 AM,COVINGTON,GA,,8100 Block HICKORY DR SW,REPORTS-forg/contrfeit,Property Crime ,REPORTS-Forg/Contrfeit,33.5797,-83.8714
814434583,17-021172-AR,85746,2017-08-02 06:00:00 PM,2017-08-04 01:30:45 AM,2017-11-08 01:32:22 AM,COVINGTON,GA,,3100 Block US HWY 278 NW,ARREST-Clrd Adult Arst (One Incident),Other ,ARREST-Clrd Adult Arst (One Incident),33.6028,-83.8603
814434581,17-021224,85746,2017-08-03 08:44:57 AM,2017-08-04 01:30:45 AM,2017-09-10 01:32:02 AM,COVINGTON,GA,,9100 Block BENT PINE CT NE,CALLS-harassing calls,Quality of Life,CALLS-Harassing calls,33.606813,-83.833259
814434580,17-021226,85746,2017-08-03 08:53:40 AM,2017-08-04 01:30:45 AM,2017-09-10 01:32:02 AM,COVINGTON,GA,,8200 Block HAZELBRAND RD NE,CALLS-suspicious,Quality of Life,CALLS-Suspicious,33.6006202,-83.83513240000002
814434579,17-021227,85746,2017-08-03 09:04:51 AM,2017-08-04 01:30:45 AM,2017-09-10 01:32:02 AM,COVINGTON,GA,,3100 Block US HWY 278 NE,CALLS-traffic stop,Traffic,CALLS-Traffic Stop,33.6032764,-83.85947700000003
814434578,17-021228,85746,2017-08-03 09:06:39 AM,2017-08-04 01:30:45 AM,2017-09-10 01:32:02 AM,COVINGTON,GA,,1100 Block OAK ST SE,CALLS-escort,Proactive Policing,CALLS-Escort,33.59515718791527,-83.85748386383057
814434577,17-021229,85746,2017-08-03 09:51:38 AM,2017-08-04 01:30:45 AM,2017-09-10 01:32:02 AM,COVINGTON,GA,,5200 Block US HWY 278 NE,CALLS-burglary alarm,Other ,CALLS-Burglary Alarm,33.6026,-83.845
814434576,17-021230,85746,2017-08-03 10:41:26 AM,2017-08-04 01:30:45 AM,2017-09-10 01:32:02 AM,COVINGTON,GA,,2100 Block BROWN ST SW,CALLS-follow up,Proactive Policing,CALLS-Follow Up,33.5939,-83.8621
814434575,17-021231,85746,2017-08-03 10:59:39 AM,2017-08-04 01:30:45 AM,2017-09-10 01:32:02 AM,COVINGTON,GA,,1100 Block OAK ST SE,CALLS-escort,Proactive Policing,CALLS-Escort,33.59515718791527,-83.85748386383057
814434574,17-021232,85746,2017-08-03 10:59:58 AM,2017-08-04 01:30:45 AM,2017-09-10 01:32:03 AM,COVINGTON,GA,,6100 Block PINEWOOD DR SE,CALLS-burglary alarm,Other ,CALLS-Burglary Alarm,33.5875,-83.8464
814434573,17-021233,85746,2017-08-03 11:10:17 AM,2017-08-04 01:30:45 AM,2017-09-10 01:32:03 AM,COVINGTON,GA,,4100 Block WASHINGTON ST SW,CALLS-theft,Theft,CALLS-Theft,33.5939764,-83.87112630000001
814434572,17-021234,85746,2017-08-03 11:11:15 AM,2017-08-04 01:30:45 AM,2017-09-10 01:32:03 AM,COVINGTON,GA,,9100 Block BENT PINE CT NE,CALLS-stolen auto,Theft of Vehicle,CALLS-Stolen Auto,33.60703,-83.83372500000002
814434571,17-021235,85746,2017-08-03 11:18:27 AM,2017-08-04 01:30:45 AM,2017-09-10 01:32:03 AM,COVINGTON,GA,,7100 Block TURNER LAKE CIR SW,CALLS-911 hangup,Quality of Life,CALLS-911 Hangup,33.590548,-83.88052299999998
814434570,17-021236,85746,2017-08-03 11:32:35 AM,2017-08-04 01:30:45 AM,2017-09-10 01:32:03 AM,COVINGTON,GA,,6100 Block TURNER LAKE RD NW,CALLS-found property,Property Crime ,CALLS-Found Property,33.6004476,-83.88128039999998
814434568,17-021238,85746,2017-08-03 12:08:00 PM,2017-08-04 01:30:45 AM,2017-11-09 01:31:15 AM,COVINGTON,GA,,3100 Block US HWY 278 NE,REPORTS-counterfeit,Property Crime ,REPORTS-Counterfeit,33.6045104,-83.8586133
814434567,17-021239,85746,2017-08-03 12:16:40 PM,2017-08-04 01:30:45 AM,2017-09-10 01:32:03 AM,COVINGTON,GA,,16200 Block AVENUE OF CHAMPIONS NE,CALLS-trouble unknown,Quality of Life,CALLS-Trouble Unknown,33.6242878,-83.82416799999999
814434566,17-021240,85746,2017-08-03 12:17:47 PM,2017-08-04 01:30:45 AM,2017-09-10 01:32:03 AM,COVINGTON,GA,,6100 Block US HWY 278 NE,CALLS-escort,Proactive Policing,CALLS-Escort,33.6019028,-83.8433291
814434565,17-021242,85746,2017-08-03 12:42:06 PM,2017-08-04 01:30:45 AM,2017-09-10 01:32:04 AM,COVINGTON,GA,,8100 Block LAKEVIEW DR SW,CALLS-accident-pprop,Traffic,CALLS-Accident-PProp,33.5884,-83.8816
814434564,17-021243,85746,2017-08-03 01:12:52 PM,2017-08-04 01:30:45 AM,2017-09-10 01:32:04 AM,COVINGTON,GA,,8100 Block SPILLERS DR SW,CALLS-accident-pprop,Traffic,CALLS-Accident-PProp,33.5882,-83.8812
814434563,17-021244,85746,2017-08-03 01:14:25 PM,2017-08-04 01:30:45 AM,2017-09-10 01:32:04 AM,COVINGTON,GA,,1100 Block OAK ST SE,CALLS-law transfer,Other ,CALLS-Law Transfer,33.59515718791527,-83.85748386383057
814434562,17-021244-AR,85746,2017-08-03 01:14:25 PM,2017-08-04 01:30:45 AM,2017-11-09 01:31:15 AM,COVINGTON,GA,,1100 Block OAK ST SE,ARREST-Clrd Adult Arst (One Incident),Other ,ARREST-Clrd Adult Arst (One Incident),33.59515718791527,-83.85748386383057
814434561,17-021245,85746,2017-08-03 01:21:27 PM,2017-08-04 01:30:45 AM,2017-09-10 01:32:04 AM,COVINGTON,GA,,10300 Block INDUSTRIAL BLVD NE,CALLS-shoplifting,Theft,CALLS-Shoplifting,33.61111679516018,-83.82952451705933
814434560,17-021246,85746,2017-08-03 01:24:42 PM,2017-08-04 01:30:45 AM,2017-11-09 01:31:15 AM,COVINGTON,GA,,6100 Block PAVILLION WAY NW,REPORTS-theft frm mtr v,Theft from Vehicle,REPORTS-Theft Frm Mtr V,33.6059096,-83.87252389999998
814434559,17-021247,85746,2017-08-03 01:39:15 PM,2017-08-04 01:30:45 AM,2017-09-10 01:32:04 AM,COVINGTON,GA,,6100 Block ELLIOTT ST SE,CALLS-suspicious,Quality of Life,CALLS-Suspicious,33.5837,-83.8478
814434558,17-021249,85746,2017-08-03 01:47:13 PM,2017-08-04 01:30:45 AM,2017-09-10 01:32:04 AM,COVINGTON,GA,,6100 Block GREEN ACRES DR SW,CALLS-lockout,Proactive Policing,CALLS-Lockout,33.5829,-83.8562
814434557,17-021250,85746,2017-08-03 01:49:45 PM,2017-08-04 01:30:45 AM,2017-09-10 01:32:04 AM,COVINGTON,GA,,6100 Block PAVILLION WAY NW,CALLS-accident-pprop,Traffic,CALLS-Accident-PProp,33.6059096,-83.87252389999998
814434556,17-021251,85746,2017-08-03 01:53:44 PM,2017-08-04 01:30:45 AM,2017-09-10 01:32:04 AM,COVINGTON,GA,,3100 Block EMORY ST NW & US HWY 278 NW,CALLS-traffic offense,Traffic,CALLS-Traffic Offense,33.6026325,-83.86403059999998
814434555,17-021248,85746,2017-08-03 02:00:00 PM,2017-08-04 01:30:45 AM,2017-11-09 01:31:15 AM,COVINGTON,GA,,6100 Block PAVILLION WAY NW,REPORTS-theft frm mtr v,Theft from Vehicle,REPORTS-Theft Frm Mtr V,33.6059096,-83.87252389999998
814434554,17-021252,85746,2017-08-03 02:03:14 PM,2017-08-04 01:30:45 AM,2017-09-10 01:32:05 AM,COVINGTON,GA,,8100 Block FLOYD ST NE & US HWY 278 NE,CALLS-accident,Traffic,CALLS-Accident,33.6004,-83.8367
814434553,17-021253,85746,2017-08-03 02:14:28 PM,2017-08-04 01:30:45 AM,2017-09-10 01:32:05 AM,COVINGTON,GA,,2100 Block EMORY ST NW,CALLS-escort,Proactive Policing,CALLS-Escort,33.59951822495323,-83.86317014694214
814434552,17-021254,85746,2017-08-03 02:15:55 PM,2017-08-04 01:30:45 AM,2017-09-10 01:32:05 AM,COVINGTON,GA,,3100 Block US HWY 278 NE,CALLS-lockout,Proactive Policing,CALLS-Lockout,33.6028,-83.8597
814434551,17-021255,85746,2017-08-03 02:17:15 PM,2017-08-04 01:30:45 AM,2017-09-10 01:32:05 AM,COVINGTON,GA,,2100 Block EMORY ST SW & WASHINGTON ST SW,CALLS-family fight,Other ,CALLS-Family Fight,33.5960207,-83.86377629999998
814434549,17-021257,85746,2017-08-03 02:57:57 PM,2017-08-04 01:30:45 AM,2017-09-10 01:32:05 AM,SOCIAL CIRCLE,GA,,9900 Block I 20 W,CALLS-traffic offense,Traffic,CALLS-Traffic Offense,33.6142,-83.8225
814434547,17-021259,85746,2017-08-03 03:45:40 PM,2017-08-04 01:30:45 AM,2017-09-10 01:32:05 AM,COVINGTON,GA,,10100 Block ALCOVY RD NE,CALLS-counterfeit,Property Crime ,CALLS-Counterfeit,33.6163845,-83.8438908
814434546,17-021261,85746,2017-08-03 03:47:14 PM,2017-08-04 01:30:45 AM,2017-12-06 05:23:20 PM,COVINGTON,GA,,9300 Block I 20 W,CALLS-traffic offense,Traffic,CALLS-Traffic Offense,33.6108844816413,-83.82497549057007
814434545,17-021260,85746,2017-08-03 03:48:41 PM,2017-08-04 01:30:45 AM,2017-09-10 01:32:05 AM,COVINGTON,GA,,2100 Block BROWN ST SW,CALLS-property watch,Proactive Policing,CALLS-Property Watch,33.5939,-83.8621
814434544,17-021262,85746,2017-08-03 03:51:32 PM,2017-08-04 01:30:45 AM,2017-09-10 01:32:06 AM,COVINGTON,GA,,6100 Block NIXON CIR NE,CALLS-lockout,Proactive Policing,CALLS-Lockout,33.6067,-83.8503
814434543,17-021263,85746,2017-08-03 04:06:12 PM,2017-08-04 01:30:45 AM,2017-09-10 01:32:06 AM,COVINGTON,GA,,2100 Block PACE ST NE,CALLS-harassing calls,Quality of Life,CALLS-Harassing calls,33.6002,-83.8597
814434542,17-021264,85746,2017-08-03 04:21:00 PM,2017-08-04 01:30:45 AM,2017-09-10 01:32:06 AM,COVINGTON,GA,,10300 Block INDUSTRIAL BLVD NE,CALLS-shoplifting,Theft,CALLS-Shoplifting,33.61111679516018,-83.82952451705933
814434540,17-021266,85746,2017-08-03 04:47:56 PM,2017-08-04 01:30:45 AM,2017-09-10 01:32:06 AM,COVINGTON,GA,,6100 Block NIXON CIR NE,CALLS-harassing calls,Quality of Life,CALLS-Harassing calls,33.6067,-83.8504
814434539,17-021267,85746,2017-08-03 04:54:33 PM,2017-08-04 01:30:45 AM,2017-09-10 01:32:06 AM,COVINGTON,GA,,3100 Block US HWY 278 NE,CALLS-traffic stop,Traffic,CALLS-Traffic Stop,33.6032764,-83.85947700000003
814434538,17-021268,85746,2017-08-03 05:00:16 PM,2017-08-04 01:30:45 AM,2017-09-10 01:32:06 AM,COVINGTON,GA,,1100 Block CLARK ST NW,CALLS-accident-pprop,Traffic,CALLS-Accident-PProp,33.5968516,-83.85997689999999
814434537,17-021269,85746,2017-08-03 05:01:48 PM,2017-08-04 01:30:45 AM,2017-09-10 01:32:06 AM,COVINGTON,GA,,2100 Block PACE ST NE,CALLS-suspicious,Quality of Life,CALLS-Suspicious,33.6003,-83.8597
814434536,17-021270,85746,2017-08-03 05:30:22 PM,2017-08-04 01:30:45 AM,2017-09-10 01:32:06 AM,COVINGTON,GA,,2100 Block EMORY ST NW,CALLS-escort,Proactive Policing,CALLS-Escort,33.59951822495323,-83.86317014694214
814434535,17-021271,85746,2017-08-03 05:46:22 PM,2017-08-04 01:30:45 AM,2017-09-10 01:32:06 AM,COVINGTON,GA,,14900 Block ALCOVY RD NE & INDUSTRIAL PARK BLVD NE,CALLS-accident-inj,Traffic,CALLS-Accident-Inj,33.6255293,-83.8328146
814434534,17-021272,85746,2017-08-03 06:08:36 PM,2017-08-04 01:30:45 AM,2017-09-10 01:32:07 AM,COVINGTON,GA,,10500 Block WELLINGTON RIDGE DR NE,CALLS-harassing calls,Quality of Life,CALLS-Harassing calls,33.6003,-83.8286
814434533,17-021273,85746,2017-08-03 06:24:53 PM,2017-08-04 01:30:45 AM,2017-09-10 01:32:07 AM,COVINGTON,GA,,8100 Block US HWY 278 NE & FLOYD ST NE,CALLS-traffic stop,Traffic,CALLS-Traffic Stop,33.6004,-83.8367
814434530,17-021276,85746,2017-08-03 07:03:29 PM,2017-08-04 01:30:45 AM,2017-09-10 01:32:07 AM,COVINGTON,GA,,8100 Block STERLING LAKES DR SW & FLAT SHOALS RD SW,CALLS-suspicious,Quality of Life,CALLS-Suspicious,33.5772,-83.8759
814434529,17-021277,85746,2017-08-03 07:16:08 PM,2017-08-04 01:30:45 AM,2017-11-09 01:31:15 AM,COVINGTON,GA,,9100 Block MORRIS DR SW,REPORTS-juvenile prob,Quality of Life,REPORTS-Juvenile Prob,33.5733,-83.8673
814434528,17-021278,85746,2017-08-03 07:28:17 PM,2017-08-04 01:30:45 AM,2017-09-10 01:32:07 AM,COVINGTON,GA,,CHURCH ST SE,CALLS-traffic stop,Traffic,CALLS-Traffic Stop,33.5936738,-83.8594147
814434527,17-021279,85746,2017-08-03 07:31:18 PM,2017-08-04 01:30:45 AM,2017-09-10 01:32:07 AM,COVINGTON,GA,,7200 Block WASHINGTON ST SW,CALLS-traffic stop,Traffic,CALLS-Traffic Stop,33.587,-83.8772
814434526,17-021280,85746,2017-08-03 07:34:18 PM,2017-08-04 01:30:45 AM,2017-09-10 01:32:07 AM,COVINGTON,GA,,3200 Block US HWY 278 NW,CALLS-escort,Proactive Policing,CALLS-Escort,33.603325015533,-83.86538028717041
814434525,17-021281,85746,2017-08-03 07:38:10 PM,2017-08-04 01:30:45 AM,2017-09-10 01:32:07 AM,COVINGTON,GA,,7100 Block WASHINGTON ST SW,CALLS-traffic stop,Traffic,CALLS-Traffic Stop,33.5867892,-83.87723670000003
814434522,17-021284,85746,2017-08-03 07:52:36 PM,2017-08-04 01:30:45 AM,2017-09-10 01:32:08 AM,COVINGTON,GA,,6100 Block GEIGER ST NW,CALLS-civil matter,Proactive Policing,CALLS-Civil Matter,33.6101,-83.8688
814434521,17-021285,85746,2017-08-03 07:52:56 PM,2017-08-04 01:30:45 AM,2017-09-10 01:32:08 AM,COVINGTON,GA,,1100 Block CONYERS ST SW & MONTICELLO ST SW,CALLS-traffic stop,Traffic,CALLS-Traffic Stop,33.5946,-83.8603
814434520,17-021286,85746,2017-08-03 07:57:20 PM,2017-08-04 01:30:45 AM,2017-09-10 01:32:08 AM,COVINGTON,GA,,1100 Block CONYERS ST SE,CALLS-burglary alarm,Other ,CALLS-Burglary Alarm,33.5946,-83.8588
814434519,17-021288,85746,2017-08-03 08:05:26 PM,2017-08-04 01:30:45 AM,2017-09-10 01:32:08 AM,COVINGTON,GA,,5100 Block US HWY 278 NW,CALLS-burglary alarm,Other ,CALLS-Burglary Alarm,33.6043,-83.8698
814434518,17-021287,85746,2017-08-03 08:06:37 PM,2017-08-04 01:30:45 AM,2017-09-10 01:32:08 AM,COVINGTON,GA,,2100 Block STALLINGS ST NW,CALLS-suspicious,Quality of Life,CALLS-Suspicious,33.5985,-83.8625
814434517,17-021289,85746,2017-08-03 08:18:38 PM,2017-08-04 01:30:45 AM,2017-09-10 01:32:08 AM,COVINGTON,GA,,INDUSTRIAL BLVD NE,CALLS-accident-inj,Traffic,CALLS-Accident-Inj,33.6086,-83.8375
814434516,17-021290,85746,2017-08-03 08:22:03 PM,2017-08-04 01:30:45 AM,2017-09-10 01:32:08 AM,COVINGTON,GA,,10100 Block ALCOVY RD NE,CALLS-civil matter,Proactive Policing,CALLS-Civil Matter,33.617016,-83.84117200000003
814434515,17-021291,85746,2017-08-03 08:25:07 PM,2017-08-04 01:30:45 AM,2017-09-10 01:32:08 AM,COVINGTON,GA,,6200 Block GREEN ACRES DR SW,CALLS-911 hangup,Quality of Life,CALLS-911 Hangup,33.5828,-83.8591
814434514,17-021292,85746,2017-08-03 08:27:39 PM,2017-08-04 01:30:45 AM,2017-09-10 01:32:08 AM,COVINGTON,GA,,6200 Block GREEN ACRES DR SW,CALLS-911 hangup,Quality of Life,CALLS-911 Hangup,33.5828,-83.8594
814434513,17-021293,85746,2017-08-03 08:39:01 PM,2017-08-04 01:30:45 AM,2017-11-09 01:31:15 AM,COVINGTON,GA,,7100 Block HOLMES CT SW,REPORTS-theft other,Theft,REPORTS-Theft Other,33.5918,-83.8791
814397196,17-021189,85746,2017-08-02 08:59:53 PM,2017-08-03 01:30:40 PM,2017-09-09 01:31:32 AM,COVINGTON,GA,,CITY POND RD NE,CALLS-suspicious,Quality of Life,CALLS-Suspicious,33.6310862,-83.8429936
814397195,17-021190,85746,2017-08-02 09:12:09 PM,2017-08-03 01:30:40 PM,2017-09-09 01:31:32 AM,COVINGTON,GA,,9300 Block SCARLET DR NW,CALLS-wanted person,Quality of Life,CALLS-Wanted Person,33.5998,-83.8871
814397194,17-021191,85746,2017-08-02 09:15:52 PM,2017-08-03 01:30:40 PM,2017-09-09 01:31:32 AM,COVINGTON,GA,,5100 Block HOSPITAL DR NE,CALLS-argument,Other ,CALLS-Argument,33.6010397,-83.8480467
